Arabic Number,Text,source
۲۲۸,يوقع طرفا النزاع مشارطة التحكيم التى تحوى موضوع النزاع ، والشروط والإجراءات التى يجرى عليها التحكيم ، وتتبع فيما لم تتضمنه مشارطة التحكيم الأحكام المقررة فى قانون التحكيم فى المواد المدنية والتجارية المشار إليه .,labor_law
۲۲۹,يتعين على المحكم أو المحكمين عند الفصل فى النزاع المعروض مراعاة التشريعات المعمول بها داخل الدولة ، والاتفاقيات الدولية المصدق عليها ،ومبادئ القانون الطبيعى ، والعرف والعدالة الاجتماعية ، وفقًا للحالة الاقتصادية والاجتماعية السائدة فى منطقة المنشأة ، ويصدر الحكم بأغلبية الآراء فى حالةتعدد المحكمين .,labor_law
۲۳۰,تشكل بقسم التحكيم دائرة عليا أو أكثر ، لإعادة النظر ، مكونة من خمسة محكمين من المقيدين بقائمتها للطعن فى الأحكام المشار إليها فى المادة (229)من هذا القانون .,labor_law
۲۳۱,للعمال حق الإضراب عن العمل للمطالبة بما يرونه محققًا لمصالحهم المهنية والاقتصادية والاجتماعية ، وذلك بعد استنفاد طرق التسوية الودية للمنازعات المنصوص عليها فى هذا القانون ، ويكون إعلانه ، وتنظيمه من خلال المنظمةالنقابية العمالية المعنية ، أو المفوض العمالى فى حدود الضوابط والإجراءات المقررة فى هذا القانون .,labor_law
۲۳۲,يجب أن يتضمن الإعلان عن الإضراب ، إخطار كل من صاحب العمل والجهة الإدارية المختصة قبل التاريخ المحدد للإضراب بعشرة أيام على الأقل ، وذلك بكتاب مسجل وموصى عليه بعلم الوصول ، على أن يتضمن الإخطار الأسباب الدافعة للإضراب ومواعيده .,labor_law
۲۳۳,يُحظر على العمال الدعوة إلى الإضراب ، أو إعلانه بقصد تعديل اتفاقية عمل جماعية أثناء مدة سريانها .,labor_law
٢٣٤,يُحظر الإضراب أو الدعوة إليه أو إعلانه بالمنشآت الحيوية التى تقدم خدمات أساسية للمواطنين والتى يترتب على توقف العمل فيها الإخلال بالأمن القومى .,labor_law
٢٣٥,يترتب على الإضراب عن العمل وقف الالتزامات الناشئة عن عقد العمل خلال مدة الإضراب .,labor_law
٢٣٦,يحق لصاحب العمل لضرورات اقتصادية ، الإغلاق الكلى أو الجزئى للمنشأة ، أو تقليص حجمها أو نشاطها ، بما قد يمس حجم العمالة بها على نحو مؤقت أو دائم ، وذلك فى الأوضاع ، وبالشروط والإجراءات المنصوص عليها فى هذا القانون .,labor_law
۲۳۷,فى تطبيق أحكام المادة (236) من هذا القانون ، يجب على صاحب العمل أن يتقدم بطلب إغلاق المنشأة ، أو تقليص حجمها ، أو نشاطها إلى لجنة تشكل لهذا الغرض ، ويجب أن يتضمن الطلب الأسباب ، والأوضاع ، والشروط والإجراءات ، التى يستند إليها فى ذلك ، وأعداد ، وفئات العمال الذين سيتم الاستغناء عنهم .,labor_law
۲۳۸,يخطر صاحب العمل العمال ، والمنظمة النقابية العمالية المعنية بالطلب المقدم منه ، وبالقرار الصادر بالإغلاق الكلى ، أو الجزئى للمنشأة ، أو بتقليص حجمها ،أو نشاطها . ويكون تنفيذ ذلك القرار اعتبارًا من التاريخ الذى تحدده اللجنة التى نظرت الطلب ، أو التظلم على حسب الأحوال .,labor_law
۲۳۹,فى حالة الإغلاق الجزئى أو تقليص حجم المنشأة أو نشاطها ، إذا لم تتضمن الاتفاقية الجماعية السارية فى المنشأة المعايير الموضوعية لاختيار من سيتم الاستغناء عنهم من العمال ، يتعين على صاحب العمل أن يتشاور فى هذا الشأن مع المنظمة النقابية العمالية المعنية ، وذلك بعد صدور القرار وقبل التنفيذ .,labor_law
٢٤٠,يُحظر على صاحب العمل التقدم بطلب الإغلاق الكلى أو الجزئى للمنشأة ،أو تقليص حجمها أو نشاطها أثناء مراحل تسوية منازعات العمل الجماعية ، كما يحظر عليه أن يتقدم بهذا الطلب بسبب أو أثناء إضراب العمال عن العمل .,labor_law
٢٤١,مع عدم الإخلال بحكم المادة (238) من هذا القانون ، فى الحالات التى يحق فيها لصاحب العمل إنهاء عقد العمل لأسباب اقتصادية يجوز له بدلاً من استخدام هذا الحق أن يُعدل من شروط العقد بصفة مؤقتة ، وله على الأخص أن يكلف العامل بعمل غير متفق عليه ، ولو كان يختلف عن عمله الأصلى كما له أن يُخفض أجر العامل بما لا يقل عن الحد الأدنى للأجور .,labor_law
٢٤٢,ينظم هذا الكتاب أحكام وضوابط الوقاية من الحوادث والأضرار الصحية الناتجة عن العمل أو المتصلة به ، أو التى تقع أثناءه ، أو بسببه ، وذلك للحد من المخاطر وأسبابها التى تنطوى عليها بيئة العمل .,labor_law
٢٤٣,يُقصد فى تطبيق أحكام هذا الكتاب بالمنشأة كل مشروع أو مرفق يملكه أو يديره شخص من أشخاص القانون العام أو الخاص .,labor_law
٢٤٤,تسرى أحكام هذا الكتاب على جميع مواقع العمل ، والمنشآت وفروعها أيًا كان نوعها ، أو تبعيتها ، سواء كانت برية أو بحرية أو جوية .,labor_law
٢٤٥,مع عدم الإخلال بأحكام التفتيش والضبطية القضائية فى هذا القانون ، يجوز للوزير المختص بقرار منه الترخيص بإنشاء مكاتب امتثال تهدف إلى التحقق من استيفاء اشتراطات السلامة والصحة المهنية وتأمين بيئة العمل فى المنشآت المخاطبة بأحكام هذا الكتاب ، وتقديم الدعم الفنى والمشورة اللازمة .,labor_law
٢٤٦,تلتزم المنشأة ، وفروعها ، بتوفير وسائل السلامة والصحة المهنية ، وتأمين بيئة العمل فى أماكن العمل ، وفقًا لمعايير التعرض والحدود العتبية ، وبما يكفل الوقايةمن المخاطر الفيزيائية الناجمة عما يلى :,labor_law
٢٤٧,تلتزم المنشأة ، وفروعها باتخاذ الاحتياطات والتدابير اللازمة لتوفير وسائل السلامة والصحة المهنية وتأمين بيئة العمل ، بما يكفل الوقاية من المخاطر الهندسية (ميكانيكية - كهربائية - تشييد وبناء - المواءمة) ، وعلى الأخص ما يأتي :,labor_law
